call_index,mission_time_s,nmpc_solve_time_ms,pid50_solve_time_ms,pid5_solve_time_ms
2557,511.400,15.9961,0.0210,0.0275
2558,511.600,16.9518,0.0211,0.0220
2559,511.800,16.9319,0.0208,0.0215
2560,512.000,18.3880,0.0210,0.0269
2561,512.200,16.0386,0.0210,0.0221
2562,512.400,15.8643,0.0211,0.0212
2563,512.600,15.9240,0.0210,0.0223
2564,512.800,16.7294,0.0210,0.0218
2565,513.000,17.1467,0.0211,0.0390
2566,513.200,17.0665,0.0285,0.0216
2567,513.400,16.2531,0.0208,0.0232
2568,513.600,15.9480,0.0208,0.0217
2569,513.800,16.0158,0.0222,0.0216
2570,514.000,16.2098,0.0209,0.0213
2571,514.200,16.7609,0.0209,0.0217
2572,514.400,16.5669,0.0209,0.0216
2573,514.600,20.6970,0.0222,0.0215
2574,514.800,17.5479,0.0248,0.0211
2575,515.000,18.7448,0.0209,0.0367
2576,515.200,18.3682,0.0209,0.0216
2577,515.400,17.7184,0.0209,0.0282
2578,515.600,19.0589,0.0222,0.0272
2579,515.800,19.8083,0.0214,0.0229
2580,516.000,17.6858,0.0223,0.0215
2581,516.200,17.8140,0.0215,0.0214
2582,516.400,18.5414,0.0209,0.0213
2583,516.600,18.8962,0.0210,0.0212
2584,516.800,17.3799,0.0378,0.0211
2585,517.000,20.2245,0.0211,0.0216
2586,517.200,22.4944,0.0210,0.0217
2587,517.400,23.5318,0.0210,0.0225
2588,517.600,20.1853,0.0211,0.0265
2589,517.800,22.5226,0.0209,0.0213
2590,518.000,22.2760,0.0210,0.0214
2591,518.200,21.1328,0.0224,0.0221
2592,518.400,20.7212,0.0236,0.0215
2593,518.600,23.0272,0.0276,0.0214
2594,518.800,22.9046,0.0209,0.0210
2595,519.000,26.1314,0.0209,0.0223
2596,519.200,25.8022,0.0208,0.0416
2597,519.400,22.9337,0.0210,0.0497
2598,519.600,26.3160,0.0210,0.0216
2599,519.800,22.8228,0.0209,0.0217
2600,520.000,24.6112,0.0211,0.0213
2601,520.200,24.6915,0.0225,0.0216
2602,520.400,25.1462,0.0273,0.0215
2603,520.600,25.7808,0.0224,0.0217
2604,520.800,27.7324,0.0218,0.0217
2605,521.000,25.9169,0.0219,0.0222
2606,521.200,30.1708,0.0212,0.0336
2607,521.400,28.8719,0.0253,0.0499
2608,521.600,35.7944,0.0312,0.0220
2609,521.800,34.2034,0.0361,0.0217
2610,522.000,25.7820,0.0242,0.0215
2611,522.200,26.5567,0.0212,0.0216
2612,522.400,27.4405,0.0405,0.0218
2613,522.600,27.9618,0.0213,0.0213
2614,522.800,27.5298,0.0210,0.0212
2615,523.000,28.8469,0.0238,0.0217
2616,523.200,27.0929,0.0367,0.0215
2617,523.400,29.1045,0.0247,0.0214
2618,523.600,24.6538,0.0276,0.0219
2619,523.800,30.3091,0.0262,0.0217
2620,524.000,30.5893,0.0210,0.0213
2621,524.200,29.7496,0.0212,0.0216
2622,524.400,29.0052,0.0210,0.0213
2623,524.600,26.8616,0.0212,0.0215
2624,524.800,29.4248,0.0284,0.0220
2625,525.000,27.4295,0.0357,0.0221
2626,525.200,28.6154,0.0260,0.0214
2627,525.400,27.6281,0.0212,0.0409
2628,525.600,28.9058,0.0240,0.0701
2629,525.800,26.4731,0.0223,0.0263
2630,526.000,24.7045,0.0215,0.0213
2631,526.200,27.6881,0.0227,0.0217
2632,526.400,27.1531,0.0297,0.0212
2633,526.600,35.2086,0.0344,0.0214
2634,526.800,28.7405,0.0216,0.0214
2635,527.000,25.6329,0.0212,0.0218
2636,527.200,30.9616,0.0329,0.0214
2637,527.400,27.3626,0.0230,0.0215
2638,527.600,27.3384,0.0215,0.0217
2639,527.800,26.3864,0.0210,0.0231
2640,528.000,24.3752,0.0244,0.0218
2641,528.200,30.0953,0.0353,0.0214
2642,528.400,29.5915,0.0284,0.0214
2643,528.600,25.4664,0.0214,0.0216
2644,528.800,25.5119,0.0236,0.0219
2645,529.000,26.3205,0.0210,0.0214
2646,529.200,27.1973,0.0209,0.0214
2647,529.400,22.9351,0.0219,0.0367
2648,529.600,25.6965,0.0211,0.0417
2649,529.800,22.8160,0.0320,0.0459
2650,530.000,22.5375,0.0303,0.0219
2651,530.200,19.6969,0.0351,0.0214
2652,530.400,20.2925,0.0210,0.0213
2653,530.600,16.4213,0.0216,0.0212
2654,530.800,16.9521,0.0259,0.0211
2655,531.000,17.1574,0.0217,0.0212
2656,531.200,18.3950,0.0209,0.0213
2657,531.400,17.8961,0.0333,0.0214
2658,531.600,16.0358,0.0298,0.0218
2659,531.800,15.8250,0.0229,0.0217
2660,532.000,15.0189,0.0369,0.0292
2661,532.200,15.0654,0.0210,0.0216
2662,532.400,14.9204,0.0214,0.0216
2663,532.600,15.9212,0.0210,0.0214
2664,532.800,15.1629,0.0209,0.0216
2665,533.000,15.1325,0.0209,0.0215
2666,533.200,14.8270,0.0209,0.0211
2667,533.400,15.5378,0.0218,0.0215
2668,533.600,14.2608,0.0232,0.0216
2669,533.800,18.9513,0.0210,0.0226
2670,534.000,15.4924,0.0214,0.0719
2671,534.200,14.1401,0.0265,0.0217
2672,534.400,14.4007,0.0208,0.0215
2673,534.600,13.7040,0.0208,0.0216
2674,534.800,14.4980,0.0208,0.0212
2675,535.000,14.1810,0.0212,0.0216
2676,535.200,14.1159,0.0207,0.0213
2677,535.400,14.6228,0.0209,0.0215
2678,535.600,14.7434,0.0210,0.0211
2679,535.800,14.7006,0.0260,0.0214
2680,536.000,15.0951,0.0217,0.0216
2681,536.200,14.6191,0.0214,0.0227
2682,536.400,17.4248,0.0214,0.0213
2683,536.600,16.3482,0.0209,0.0215
2684,536.800,14.7901,0.0211,0.0212
2685,537.000,13.7410,0.0217,0.0217
2686,537.200,14.1505,0.0209,0.0210
2687,537.400,14.2900,0.0213,0.0216
2688,537.600,13.7445,0.0210,0.0213
2689,537.800,13.8264,0.0280,0.0221
2690,538.000,13.4389,0.0208,0.0216
2691,538.200,13.8429,0.0228,0.0264
2692,538.400,14.3839,0.0211,0.0304
2693,538.600,13.5515,0.0223,0.0220
2694,538.800,13.3257,0.0209,0.0215
2695,539.000,14.0609,0.0210,0.0216
2696,539.200,14.0971,0.0309,0.0212
2697,539.400,16.8634,0.0304,0.0214
2698,539.600,15.4728,0.0215,0.0213
2699,539.800,14.5470,0.0318,0.0213
2700,540.000,14.4737,0.0216,0.0216
2701,540.200,14.4734,0.0209,0.0213
2702,540.400,15.7445,0.0226,0.0423
2703,540.600,15.5996,0.0366,0.0227
2704,540.800,15.7113,0.0243,0.0220
2705,541.000,14.7705,0.0226,0.0220
2706,541.200,16.9846,0.0244,0.0212
2707,541.400,14.1742,0.0207,0.0216
2708,541.600,17.4515,0.0208,0.0213
2709,541.800,15.3779,0.0208,0.0213
2710,542.000,14.9064,0.0212,0.0213
2711,542.200,15.0226,0.0276,0.0215
2712,542.400,16.8080,0.0299,0.0212
2713,542.600,17.1649,0.0338,0.0222
2714,542.800,16.4966,0.0215,0.0212
2715,543.000,16.5961,0.0265,0.0214
2716,543.200,18.2483,0.0222,0.0214
2717,543.400,18.1399,0.0209,0.0214
2718,543.600,20.2678,0.0208,0.0218
2719,543.800,16.9109,0.0261,0.0215
2720,544.000,17.2623,0.0364,0.0215
2721,544.200,23.2447,0.0241,0.0214
2722,544.400,21.5676,0.0212,0.0215
2723,544.600,22.3525,0.0252,0.0215
2724,544.800,22.8210,0.0210,0.0227
2725,545.000,36.1098,0.0210,0.0217
2726,545.200,34.7506,0.0209,0.0219
2727,545.400,26.9008,0.0208,0.0218
2728,545.600,16.5720,0.0261,0.0214
2729,545.800,14.8135,0.0373,0.0218
2730,546.000,16.9658,0.0227,0.0218
2731,546.200,13.5323,0.0257,0.0217
2732,546.400,17.1785,0.0430,0.0215
2733,546.600,16.7949,0.0208,0.0223
2734,546.800,19.7701,0.0208,0.0224
2735,547.000,18.8035,0.0213,0.0229
2736,547.200,19.0595,0.0207,0.0217
2737,547.400,16.3056,0.0212,0.0229
2738,547.600,19.5358,0.0208,0.0212
2739,547.800,19.9412,0.0217,0.0219
2740,548.000,15.9944,0.0304,0.0219
2741,548.200,14.1328,0.0213,0.0220
2742,548.400,14.3276,0.0209,0.0216
2743,548.600,13.8371,0.0209,0.0220
2744,548.800,14.2142,0.0218,0.0216
2745,549.000,13.9774,0.0210,0.0219
2746,549.200,13.9102,0.0211,0.0223
2747,549.400,17.4508,0.0209,0.0219
2748,549.600,17.7112,0.0208,0.0219
2749,549.800,17.6915,0.0240,0.0218
2750,550.000,18.0558,0.0227,0.0215
2751,550.200,16.7367,0.0207,0.0218
2752,550.400,17.2902,0.0208,0.0216
2753,550.600,17.2890,0.0210,0.0215
2754,550.800,19.0906,0.0208,0.0215
2755,551.000,18.5622,0.0210,0.0216
2756,551.200,21.0522,0.0208,0.0235
2757,551.400,17.3556,0.0234,0.0226
2758,551.600,15.5426,0.0208,0.0215
2759,551.800,16.0342,0.0208,0.0222
2760,552.000,17.1323,0.0209,0.0219
2761,552.200,17.9055,0.0266,0.0214
2762,552.400,17.5758,0.0208,0.0215
2763,552.600,17.4701,0.0209,0.0215
2764,552.800,16.8751,0.0214,0.0218
2765,553.000,15.6865,0.0209,0.0215
2766,553.200,16.0361,0.0210,0.0216
2767,553.400,18.0527,0.0214,0.0216
2768,553.600,14.7377,0.0215,0.0225
2769,553.800,15.2039,0.0288,0.0221
2770,554.000,16.2353,0.0227,0.0216
2771,554.200,16.0700,0.0215,0.0216
2772,554.400,17.1509,0.0209,0.0214
2773,554.600,19.4109,0.0214,0.0226
2774,554.800,18.2843,0.0247,0.0216
2775,555.000,17.0318,0.0210,0.0215
2776,555.200,16.2854,0.0212,0.0215
2777,555.400,16.8791,0.0212,0.0423
2778,555.600,14.2691,0.0211,0.0221
2779,555.800,17.3705,0.0273,0.0227
2780,556.000,14.5982,0.0214,0.0222
2781,556.200,13.7112,0.0210,0.0267
2782,556.400,14.0058,0.0222,0.0215
2783,556.600,13.4545,0.0241,0.0219
2784,556.800,15.2429,0.0369,0.0218
2785,557.000,15.8538,0.0256,0.0218
2786,557.200,18.2243,0.0212,0.0220
2787,557.400,17.6604,0.0289,0.0215
2788,557.600,18.5204,0.0210,0.0215
2789,557.800,17.5184,0.0209,0.0226
2790,558.000,18.8473,0.0210,0.0214
2791,558.200,17.8161,0.0210,0.0214
2792,558.400,17.3680,0.0312,0.0214
2793,558.600,16.3474,0.0321,0.0219
2794,558.800,17.2956,0.0225,0.0214
2795,559.000,16.0470,0.0233,0.0217
2796,559.200,19.4598,0.0216,0.0213
2797,559.400,15.9787,0.0209,0.0217
2798,559.600,15.4827,0.0210,0.0218
2799,559.800,18.3650,0.0209,0.0217
2800,560.000,15.6978,0.0222,0.0228
2801,560.200,16.4421,0.0313,0.0217
2802,560.400,17.2604,0.0329,0.0213
2803,560.600,17.9424,0.0316,0.0213
2804,560.800,18.5537,0.0228,0.0215
2805,561.000,20.2598,0.0233,0.0215
2806,561.200,18.8092,0.0391,0.0214
2807,561.400,20.6410,0.0209,0.0214
2808,561.600,15.4617,0.0292,0.0211
2809,561.800,17.4958,0.0370,0.0355
2810,562.000,16.3278,0.0219,0.0603
2811,562.200,14.8697,0.0239,0.0228
2812,562.400,20.7065,0.0309,0.0213
2813,562.600,14.4007,0.0212,0.0214
2814,562.800,18.7747,0.0220,0.0258
2815,563.000,15.8278,0.0211,0.0216
2816,563.200,17.6894,0.0209,0.0214
2817,563.400,17.4987,0.0256,0.0214
2818,563.600,18.6871,0.0371,0.0216
2819,563.800,14.2985,0.0214,0.0214
2820,564.000,16.1635,0.0272,0.0216
2821,564.200,15.3726,0.0326,0.0479
2822,564.400,15.4884,0.0213,0.0224
2823,564.600,17.5379,0.0236,0.0266
2824,564.800,16.9928,0.0286,0.0210
2825,565.000,14.5031,0.0379,0.0348
2826,565.200,17.3196,0.0219,0.0232
2827,565.400,15.5450,0.0296,0.0218
2828,565.600,15.7924,0.0258,0.0216
2829,565.800,16.1324,0.0234,0.0263
2830,566.000,16.6918,0.0230,0.0219
2831,566.200,17.3514,0.0212,0.0219
2832,566.400,16.8458,0.0328,0.0230
2833,566.600,15.5232,0.0371,0.0225
2834,566.800,15.4258,0.0216,0.0218
2835,567.000,15.3233,0.0262,0.0216
2836,567.200,18.1618,0.0315,0.0212
2837,567.400,18.7962,0.0224,0.0215
2838,567.600,16.0321,0.0215,0.0215
2839,567.800,15.2852,0.0235,0.0214
2840,568.000,14.6728,0.0368,0.0213
2841,568.200,14.7626,0.0292,0.0214
2842,568.400,15.6791,0.0220,0.0212
2843,568.600,21.3473,0.0247,0.0619
2844,568.800,18.5630,0.0354,0.0220
2845,569.000,15.9920,0.0215,0.0214
2846,569.200,15.1619,0.0219,0.0212
2847,569.400,16.5151,0.0232,0.0216
2848,569.600,16.4818,0.0231,0.0215
2849,569.800,15.9459,0.0211,0.0263
2850,570.000,14.3819,0.0221,0.0211
2851,570.200,15.2346,0.0276,0.0214
2852,570.400,14.0294,0.0262,0.0275
2853,570.600,16.1445,0.0217,0.0217
2854,570.800,16.0446,0.0214,0.0223
2855,571.000,16.3693,0.0285,0.0217
2856,571.200,18.3750,0.0214,0.0215
2857,571.400,19.3271,0.0214,0.0254
2858,571.600,17.3539,0.0212,0.0212
2859,571.800,18.6449,0.0225,0.0216
2860,572.000,17.3842,0.0223,0.0214
2861,572.200,18.0123,0.0290,0.0216
2862,572.400,14.5677,0.0284,0.0216
2863,572.600,13.6866,0.0214,0.0501
2864,572.800,14.4271,0.0219,0.0224
2865,573.000,15.2029,0.0211,0.0220
2866,573.200,14.5415,0.0211,0.0214
2867,573.400,15.4002,0.0230,0.0215
2868,573.600,16.0967,0.0247,0.0215
2869,573.800,17.4615,0.0276,0.0216
2870,574.000,19.6269,0.0289,0.0213
2871,574.200,17.6953,0.0212,0.0214
2872,574.400,22.1826,0.0230,0.0213
2873,574.600,17.1841,0.0211,0.0215
2874,574.800,17.1205,0.0215,0.0217
2875,575.000,19.1222,0.0209,0.0230
2876,575.200,20.9628,0.0214,0.0217
2877,575.400,24.0937,0.0211,0.0216
2878,575.600,28.6015,0.0257,0.0214
2879,575.800,23.8207,0.0300,0.0213
2880,576.000,20.9460,0.0223,0.0215
2881,576.200,19.1426,0.0214,0.0216
2882,576.400,16.2198,0.0214,0.0219
2883,576.600,16.1279,0.0354,0.0219
2884,576.800,17.7528,0.0301,0.0342
2885,577.000,17.2284,0.0345,0.1844
2886,577.200,16.3066,0.0216,0.0219
2887,577.400,15.2274,0.0257,0.0217
2888,577.600,14.0194,0.0304,0.0215
2889,577.800,14.2970,0.0211,0.0217
2890,578.000,16.2859,0.0260,0.0214
2891,578.200,21.2472,0.0379,0.0257
2892,578.400,18.9976,0.0209,0.0240
2893,578.600,17.8050,0.0279,0.0241
2894,578.800,20.2460,0.0268,0.0222
2895,579.000,17.6404,0.0209,0.0221
2896,579.200,16.3442,0.0210,0.0225
2897,579.400,15.9882,0.0217,0.0227
2898,579.600,15.9695,0.0236,0.0230
2899,579.800,17.0156,0.0286,0.0317
2900,580.000,17.1631,0.0380,0.0354
2901,580.200,17.7997,0.0226,0.0417
2902,580.400,15.8842,0.0287,0.0341
2903,580.600,15.7390,0.0255,0.0512
2904,580.800,18.4120,0.0209,0.0413
2905,581.000,19.3245,0.0215,0.0386
2906,581.200,16.1668,0.0258,0.0237
2907,581.400,15.3398,0.0384,0.0238
2908,581.600,20.3694,0.0210,0.0239
2909,581.800,19.8773,0.0322,0.0512
2910,582.000,19.2254,0.0267,0.0408
2911,582.200,19.0522,0.0212,0.0269
2912,582.400,18.6336,0.0209,0.0263
2913,582.600,17.0952,0.0214,0.0227
2914,582.800,17.2759,0.0252,0.0445
2915,583.000,17.7221,0.0318,0.0229
2916,583.200,17.6762,0.0326,0.0227
2917,583.400,15.7124,0.0230,0.0223
2918,583.600,15.4529,0.0260,0.0225
2919,583.800,15.8439,0.0254,0.0235
2920,584.000,15.5359,0.0208,0.0227
2921,584.200,16.8605,0.0210,0.0251
2922,584.400,16.7102,0.0223,0.0419
2923,584.600,18.9708,0.0395,0.0226
2924,584.800,15.6522,0.0258,0.0247
2925,585.000,15.3558,0.0214,0.0233
2926,585.200,15.5944,0.0286,0.0229
2927,585.400,16.2762,0.0210,0.0228
2928,585.600,17.8754,0.0214,0.0217
2929,585.800,16.7900,0.0210,0.0224
2930,586.000,19.1787,0.0210,0.0232
2931,586.200,15.5618,0.0315,0.0230
2932,586.400,15.5809,0.0359,0.0255
2933,586.600,15.4446,0.0212,0.0217
2934,586.800,17.1856,0.0246,0.0239
2935,587.000,16.8211,0.0391,0.0222
2936,587.200,17.5030,0.0211,0.0222
2937,587.400,15.5027,0.0222,0.0219
2938,587.600,15.5360,0.0280,0.0261
2939,587.800,15.9177,0.0321,0.0217
2940,588.000,21.3331,0.0354,0.0220
2941,588.200,15.8864,0.0275,0.0510
2942,588.400,16.3046,0.0226,0.0222
2943,588.600,17.0655,0.0273,0.0297
2944,588.800,19.4746,0.0209,0.0219
2945,589.000,17.1468,0.0213,0.0215
2946,589.200,15.2024,0.0212,0.0220
2947,589.400,14.2812,0.0373,0.0220
2948,589.600,14.3204,0.0301,0.0213
2949,589.800,13.8103,0.0265,0.0221
2950,590.000,15.5449,0.0263,0.0219
2951,590.200,16.8771,0.0212,0.0331
2952,590.400,17.0949,0.0221,0.0216
2953,590.600,14.9871,0.0211,0.0222
2954,590.800,15.6242,0.0212,0.0213
2955,591.000,15.0598,0.0277,0.0211
2956,591.200,14.2970,0.0338,0.0210
2957,591.400,14.5789,0.0293,0.0212
2958,591.600,14.4095,0.0212,0.0219
2959,591.800,13.5441,0.0325,0.0221
2960,592.000,13.5573,0.0256,0.0215
2961,592.200,14.5072,0.0224,0.0273
2962,592.400,13.8205,0.0212,0.0225
2963,592.600,13.7248,0.0307,0.0225
2964,592.800,13.6418,0.0311,0.0219
2965,593.000,13.6864,0.0212,0.0215
2966,593.200,13.6427,0.0345,0.0217
2967,593.400,13.7294,0.0210,0.0216
2968,593.600,13.8508,0.0209,0.0217
2969,593.800,14.0001,0.0271,0.0218
2970,594.000,13.8912,0.0212,0.0220
2971,594.200,15.3042,0.0217,0.0270
2972,594.400,14.3789,0.0270,0.0287
2973,594.600,14.3205,0.0252,0.0220
2974,594.800,14.2498,0.0228,0.0215
2975,595.000,14.1918,0.0271,0.0214
2976,595.200,14.1740,0.0209,0.0217
2977,595.400,14.2018,0.0210,0.0213
2978,595.600,14.7084,0.0213,0.0213
2979,595.800,15.1306,0.0210,0.0215
2980,596.000,14.4872,0.0209,0.0213
2981,596.200,14.2636,0.0210,0.0211
2982,596.400,13.9078,0.0209,0.0368
2983,596.600,14.3090,0.0341,0.0229
2984,596.800,14.1325,0.0228,0.0211
2985,597.000,14.2899,0.0247,0.0213
2986,597.200,14.5531,0.0296,0.0212
2987,597.400,14.5661,0.0211,0.0211
2988,597.600,14.8927,0.0223,0.0215
2989,597.800,15.0794,0.0315,0.0213
2990,598.000,15.2039,0.0273,0.0217
2991,598.200,15.6714,0.0210,0.0225
2992,598.400,14.6489,0.0382,0.0330
2993,598.600,15.4627,0.0213,0.0220
2994,598.800,14.4598,0.0219,0.0231
2995,599.000,14.3100,0.0210,0.0220
2996,599.200,14.1735,0.0287,0.0215
2997,599.400,14.5633,0.0211,0.0213
2998,599.600,14.7049,0.0212,0.0217
2999,599.800,14.1019,0.0297,0.0225
